ZCTA5CE10,longt,lat
47550,-86.93,38.06
47551,-86.56,38.12
47552,-87.00,38.11
47553,-86.91,38.65
47557,-87.34,38.57
47558,-87.04,38.64
47561,-87.44,38.86
47562,-86.98,38.84
47564,-87.09,38.48
47567,-87.30,38.47
47568,-87.13,38.79
47574,-86.55,37.95
47575,-86.81,38.32
47576,-86.61,38.18
47577,-86.81,38.15
47578,-87.20,38.90
47579,-86.92,38.11
47580,-86.77,38.36
47581,-86.77,38.66
47584,-87.26,38.25
47585,-87.15,38.27
47586,-86.70,38.04
47588,-86.78,38.07
47590,-87.10,38.36
47591,-87.50,38.63
47596,-87.23,38.87
47597,-87.30,38.66
47598,-87.21,38.39
47601,-87.26,38.05
47610,-87.40,38.06
47611,-87.05,38.03
47612,-87.70,38.19
47613,-87.42,38.16
47615,-86.96,37.97
47616,-87.90,38.24
47619,-87.30,38.19
47620,-87.91,37.93
47630,-87.36,37.96
47631,-87.91,38.10
47633,-87.79,38.17
47634,-87.18,37.94
47635,-87.11,37.89
47637,-87.15,38.13
47638,-87.77,38.07
47639,-87.57,38.18
47640,-87.49,38.48
47648,-87.55,38.25
47649,-87.45,38.35
47654,-87.39,38.25
47660,-87.33,38.29
47665,-87.72,38.28
47666,-87.60,38.42
47670,-87.58,38.35
47683,-87.38,38.28
47708,-87.57,37.97
47710,-87.58,38.03
47711,-87.54,38.02
47712,-87.66,37.93
47713,-87.56,37.95
47714,-87.52,37.96
47715,-87.48,37.97
47720,-87.64,38.06
47725,-87.53,38.11
47802,-87.41,39.35
47803,-87.31,39.46
47804,-87.39,39.50
47805,-87.33,39.55
47807,-87.40,39.47
47809,-87.41,39.47
47832,-87.25,39.88
47833,-86.98,39.36
47834,-87.12,39.53
47836,-87.18,39.65
47837,-87.11,39.63
47838,-87.38,38.96
47840,-87.06,39.41
47841,-87.12,39.28
47842,-87.46,39.68
47846,-87.20,39.37
47847,-87.49,39.83
47848,-87.26,39.04
47849,-87.56,39.19
47850,-87.43,39.25
47853,-87.07,39.54
47854,-87.40,39.80
47855,-87.30,39.19
47857,-87.09,39.52
47858,-87.23,39.26
47859,-87.17,39.89
47860,-87.33,39.72
47861,-87.57,39.06
47862,-87.35,39.77
47863,-87.45,39.59
47865,-87.39,39.02
47866,-87.33,39.29
47868,-86.90,39.41
47869,-87.50,39.27
47871,-87.30,39.39
47872,-87.16,39.75
47874,-87.27,39.63
47876,-87.46,39.51
47879,-87.38,39.19
47880,-87.42,39.60
47881,-87.19,39.49
47882,-87.41,39.09
47884,-87.45,39.62
47885,-87.48,39.51
47901,-86.89,40.42
47904,-86.88,40.44
47905,-86.77,40.42
47906,-86.99,40.49
47907,-86.92,40.42
47909,-86.90,40.32
47916,-87.06,39.98
47917,-87.47,40.47
47918,-87.20,40.30
47920,-86.82,40.55
47921,-87.38,40.48
47922,-87.35,40.88
47923,-86.93,40.61
47924,-86.76,40.49
47925,-86.75,40.88
47926,-86.60,40.78
47928,-87.47,39.93
47929,-86.92,40.68
47930,-86.74,40.24
47932,-87.41,40.13
47933,-86.90,40.04
47940,-86.75,40.12
47941,-86.77,40.38
47942,-87.45,40.69
47943,-87.27,41.06
47944,-87.33,40.61
47946,-86.87,40.98
47948,-87.28,40.78
47949,-87.13,40.06
47950,-86.65,40.80
47951,-87.44,40.79
47952,-87.30,39.96
47954,-86.82,39.90
47955,-86.86,40.20
47957,-86.87,41.09
47958,-87.14,40.16
47959,-86.90,40.86
47960,-86.75,40.78
47963,-87.44,40.97
47964,-87.30,40.95
47965,-86.92,39.95
47966,-87.40,39.89
47967,-87.00,40.20
47968,-86.75,39.96
47969,-87.15,40.21
47970,-87.13,40.47
47971,-87.24,40.53
47974,-87.47,40.04
47975,-87.25,40.45
47977,-87.16,40.75
47978,-87.12,40.98
47980,-86.90,40.75
47981,-86.93,40.25
47982,-87.53,40.20
47983,-86.77,40.28
47987,-87.23,40.12
47989,-87.05,39.89
47990,-87.05,40.06
47991,-87.45,40.28
47992,-87.05,40.32
47993,-87.41,40.31
47994,-87.06,40.17
47995,-87.03,40.76
47997,-86.72,40.67
48001,-82.59,42.64
48002,-82.93,42.94
48003,-83.04,42.93
48005,-82.92,42.85
48006,-82.70,43.08
48009,-83.22,42.54
48014,-82.93,43.03
48015,-83.03,42.48
48017,-83.15,42.54
48021,-82.95,42.47
48022,-82.81,43.03
48023,-82.66,42.70
48025,-83.27,42.52
48026,-82.95,42.54
48027,-82.68,42.94
48028,-82.63,42.59
48030,-83.10,42.46
48032,-82.59,43.13
48033,-83.29,42.46
48034,-83.29,42.50
48035,-82.91,42.56
48036,-82.90,42.59
48038,-82.94,42.61
48039,-82.55,42.70
48040,-82.48,42.91
48041,-82.80,42.94
48042,-82.91,42.69
48043,-82.88,42.60
48044,-82.93,42.65
48045,-82.82,42.59
48047,-82.78,42.67
48048,-82.80,42.74
48049,-82.57,43.04
48050,-82.80,42.78
48051,-82.82,42.69
48054,-82.54,42.77
48059,-82.49,43.09
48060,-82.46,42.98
48062,-82.80,42.85
48063,-82.68,42.86
48064,-82.67,42.77
48065,-83.04,42.85
48066,-82.94,42.51
48067,-83.14,42.49
48069,-83.14,42.47
48070,-83.17,42.48
48071,-83.10,42.51
48072,-83.19,42.50
48073,-83.16,42.52
48074,-82.56,42.95
48075,-83.23,42.46
48076,-83.23,42.50
48079,-82.55,42.86
48080,-82.90,42.46
48081,-82.89,42.49
48082,-82.88,42.53
48083,-83.12,42.56
48084,-83.18,42.56
48085,-83.12,42.60
48088,-82.98,42.52
48089,-83.00,42.47
48091,-83.06,42.47
48092,-83.06,42.51
48093,-83.01,42.51
48094,-83.04,42.74
48095,-83.04,42.78
48096,-82.92,42.76
48097,-82.83,43.13
48098,-83.18,42.60
48101,-83.21,42.26
48103,-83.84,42.26
48104,-83.72,42.26
48105,-83.71,42.33
48108,-83.73,42.22
48109,-83.72,42.28
48111,-83.49,42.18
48114,-83.75,42.57
48116,-83.78,42.51
48117,-83.41,42.05
48118,-84.04,42.31
48120,-83.17,42.31
48122,-83.18,42.28
48124,-83.25,42.30
48125,-83.27,42.28
48126,-83.18,42.33
48127,-83.28,42.34
48128,-83.26,42.32
48130,-83.90,42.35
48131,-83.67,41.97
48133,-83.48,41.78
48134,-83.29,42.11
48135,-83.34,42.32
48137,-84.07,42.46
48138,-83.16,42.13
48139,-83.81,42.45
48140,-83.58,41.88
48141,-83.31,42.29
48143,-83.85,42.46
48144,-83.63,41.75
48145,-83.46,41.85
48146,-83.18,42.24
48150,-83.37,42.37
48152,-83.37,42.43
48154,-83.37,42.40
48157,-83.44,41.81
48158,-84.03,42.16
48159,-83.55,42.02
48160,-83.68,42.08
48161,-83.47,41.91
48162,-83.44,41.96
48164,-83.39,42.13
48165,-83.62,42.50
48166,-83.29,41.99
48167,-83.53,42.44
48168,-83.54,42.41
48169,-83.95,42.46
48170,-83.53,42.37
48173,-83.21,42.07
48174,-83.35,42.21
48176,-83.82,42.15
48177,-83.58,41.80
48178,-83.66,42.44
48179,-83.25,42.03
48180,-83.27,42.23
48182,-83.58,41.79
48183,-83.22,42.14
48184,-83.39,42.27
48185,-83.38,42.34
48186,-83.37,42.29
48187,-83.49,42.33
48188,-83.49,42.29
48189,-83.79,42.41
48190,-83.59,42.13
48191,-83.56,42.12
48192,-83.16,42.21
48193,-83.21,42.17
48195,-83.21,42.20
48197,-83.63,42.20
48198,-83.59,42.28
48201,-83.06,42.35
48202,-83.08,42.37
48203,-83.10,42.42
48204,-83.14,42.37
48205,-82.98,42.43
48206,-83.11,42.38
48207,-83.01,42.35
48208,-83.09,42.35
48209,-83.12,42.31
48210,-83.13,42.34
48211,-83.05,42.38
48212,-83.06,42.41
48213,-83.00,42.40
48214,-82.99,42.37
48215,-82.95,42.38
48216,-83.08,42.33
48217,-83.15,42.28
48218,-83.13,42.27
48219,-83.25,42.43
48220,-83.14,42.46
48221,-83.15,42.43
48223,-83.25,42.39
48224,-82.94,42.41
48225,-82.93,42.44
48226,-83.05,42.33
48227,-83.19,42.39
48228,-83.22,42.36
48229,-83.14,42.25
48230,-82.92,42.38
48233,-83.06,42.32
48234,-83.04,42.43
48235,-83.19,42.43
48236,-82.89,42.43
48237,-83.18,42.46
48238,-83.14,42.40
48239,-83.28,42.38
48240,-83.30,42.42
48242,-83.35,42.21
48243,-83.04,42.33
48301,-83.28,42.54
48302,-83.30,42.59
48304,-83.23,42.59
48306,-83.15,42.72
48307,-83.12,42.66
48309,-83.18,42.66
48310,-83.07,42.56
48312,-83.01,42.56
48313,-83.00,42.60
48314,-83.05,42.61
48315,-83.00,42.67
48316,-83.06,42.69
48317,-83.05,42.65
48320,-83.34,42.61
48322,-83.38,42.54
48323,-83.38,42.57
48324,-83.39,42.60
48326,-83.25,42.68
48327,-83.41,42.64
48328,-83.36,42.64
48329,-83.39,42.69
48331,-83.41,42.50
48334,-83.35,42.51
48335,-83.40,42.46
48336,-83.35,42.46
48340,-83.29,42.67
48341,-83.30,42.63
48342,-83.27,42.64
48346,-83.42,42.72
48348,-83.40,42.77
48350,-83.53,42.74
48353,-83.72,42.65
48356,-83.59,42.66
48357,-83.64,42.66
48359,-83.28,42.72
48360,-83.27,42.75
48362,-83.27,42.78
48363,-83.16,42.77
48367,-83.14,42.84
48370,-83.20,42.84
48371,-83.29,42.84
48374,-83.52,42.47
48375,-83.46,42.46
48377,-83.47,42.51
48380,-83.66,42.58
48381,-83.59,42.56
48382,-83.51,42.59
48383,-83.53,42.66
48386,-83.48,42.66
48390,-83.48,42.55
48393,-83.55,42.52
48397,-83.04,42.50
48401,-82.67,43.35
48411,-83.53,42.94
48412,-83.17,43.06
48413,-82.99,43.80
48414,-84.08,42.86
48415,-83.80,43.27
48416,-82.98,43.22
48417,-83.94,43.26
48418,-83.97,42.80
48419,-82.65,43.43
48420,-83.71,43.18
48421,-83.39,43.15
48422,-82.65,43.26
48423,-83.51,43.04
48426,-83.06,43.51
48427,-82.72,43.54
48428,-83.15,42.94
48429,-84.00,42.91
48430,-83.74,42.76
48432,-82.98,43.90
48433,-83.87,43.08
48434,-82.61,43.66
48435,-83.36,43.25
48436,-83.87,42.87
48437,-83.62,43.11
48438,-83.48,42.91
48439,-83.63,42.92
48440,-83.41,42.95
48441,-82.71,43.80
48442,-83.60,42.79
48444,-83.06,43.06
48445,-82.99,43.95
48446,-83.34,43.05
48449,-83.95,42.99
48450,-82.54,43.26
48451,-83.82,42.80
48453,-83.03,43.34
48454,-82.82,43.20
48455,-83.29,42.94
48456,-82.76,43.67
48457,-83.90,43.19
48458,-83.68,43.12
48460,-83.99,43.13
48461,-83.20,43.20
48462,-83.43,42.85
48463,-83.52,43.17
48464,-83.42,43.22
48465,-82.71,43.61
48466,-82.82,43.28
48467,-82.98,44.01
48468,-82.78,43.94
48469,-82.56,43.44
48470,-82.76,43.73
48471,-82.85,43.42
48472,-82.96,43.51
48473,-83.83,42.94
48475,-82.94,43.67
48476,-84.03,42.94
48502,-83.69,43.01
48503,-83.69,43.01
48504,-83.75,43.06
48505,-83.69,43.07
48506,-83.62,43.07
48507,-83.72,42.97
48509,-83.61,43.03
48519,-83.61,42.99
48529,-83.66,42.97
48532,-83.79,43.01
48551,-83.72,42.98
48553,-83.72,42.98
48554,-83.79,42.98
48601,-83.89,43.40
48602,-83.97,43.42
48603,-84.03,43.46
48604,-83.96,43.49
48607,-83.93,43.43
48609,-84.09,43.39
48610,-84.17,44.13
48611,-84.09,43.63
48612,-84.43,43.88
48613,-84.17,43.95
48614,-84.30,43.25
48615,-84.47,43.43
48616,-84.11,43.19
48617,-84.72,43.85
48618,-84.56,43.74
48619,-84.03,44.82
48621,-83.99,44.72
48622,-84.88,43.84
48623,-84.14,43.52
48624,-84.47,44.06
48625,-84.83,44.05
48626,-84.23,43.42
48627,-84.75,44.46
48628,-84.33,43.78
48629,-84.78,44.31
48630,-84.77,44.32
48631,-84.00,43.69
48632,-85.02,43.86
48633,-84.93,43.94
48634,-84.05,43.75
48635,-84.00,44.40
48636,-84.29,44.60
48637,-84.34,43.41
48638,-84.02,43.42
48640,-84.34,43.59
48642,-84.23,43.71
48647,-84.10,44.66
48649,-84.22,43.16
48650,-84.01,43.85
48651,-84.62,44.26
48652,-84.21,43.86
48653,-84.60,44.49
48654,-84.13,44.46
48655,-84.16,43.29
48656,-84.45,44.35
48657,-84.42,43.71
48658,-83.93,43.98
48659,-84.05,44.07
48661,-84.24,44.33
48662,-84.41,43.41
48667,-84.23,43.60
48701,-83.56,43.59
48703,-83.67,44.06
48705,-83.65,44.70
48706,-83.95,43.60
48708,-83.85,43.56
48710,-83.99,43.56
48720,-83.35,43.83
48721,-83.34,44.81
48722,-83.84,43.35
48723,-83.39,43.49
48724,-83.92,43.46
48725,-83.21,43.94
48726,-83.17,43.61
48727,-83.18,43.31
48728,-83.83,44.74
48729,-83.18,43.49
48730,-83.47,44.35
48731,-83.16,43.84
48732,-83.78,43.61
48733,-83.59,43.53
48734,-83.74,43.35
48735,-83.27,43.67
48737,-83.70,44.55
48738,-83.33,44.55
48739,-83.84,44.37
48740,-83.37,44.67
48741,-83.18,43.41
48742,-83.44,44.73
48743,-83.87,44.44
48744,-83.36,43.35
48745,-83.47,44.57
48746,-83.54,43.27
48747,-83.76,43.52
48748,-83.67,44.30
48749,-83.89,44.05
48750,-83.45,44.44
48754,-83.24,43.73
48755,-83.28,43.84
48756,-83.97,44.23
48757,-83.68,43.47
48759,-83.39,43.73
48760,-83.26,43.32
48761,-83.89,44.51
48762,-83.49,44.82
48763,-83.61,44.25
48765,-83.72,44.15
48766,-83.85,44.11
48767,-83.47,43.65
48768,-83.58,43.37
48770,-83.82,44.25
48801,-84.68,43.38
48806,-84.50,43.18
48807,-84.40,43.15
48808,-84.45,42.83
48809,-85.26,43.07
48811,-84.85,43.18
48813,-84.85,42.58
48815,-85.26,42.84
48816,-83.95,42.76
48817,-84.04,43.02
48818,-84.89,43.28
48819,-84.29,42.55
48820,-84.59,42.86
48821,-84.65,42.64
48822,-84.76,42.83
48823,-84.45,42.76
48825,-84.48,42.73
48827,-84.66,42.51
48829,-85.02,43.40
48831,-84.37,43.10
48832,-84.78,43.41
48834,-85.03,43.13
48835,-84.75,43.03
48836,-84.07,42.67
48837,-84.77,42.75
48838,-85.26,43.18
48840,-84.37,42.77
48841,-84.24,43.11
48842,-84.54,42.63
48843,-83.93,42.57
48845,-84.85,43.10
48846,-85.06,42.99
48847,-84.57,43.27
48848,-84.36,42.89
48849,-85.13,42.80
48850,-85.25,43.44
48851,-84.94,42.96
48852,-85.05,43.35
48853,-84.69,43.10
48854,-84.45,42.58
48855,-83.91,42.69
48856,-84.74,43.20
48857,-84.16,42.84
48858,-84.80,43.62
48860,-84.91,43.05
48861,-84.92,42.73
48864,-84.41,42.70
48865,-85.11,43.09
48866,-84.37,42.99
48867,-84.19,43.00
48870,-84.98,43.11
48871,-84.68,43.15
48872,-84.22,42.80
48873,-84.84,43.00
48874,-84.59,43.19
48875,-84.93,42.86
48876,-84.74,42.65
48877,-84.84,43.40
48878,-84.78,43.71
48879,-84.58,43.00
48880,-84.57,43.46
48881,-85.20,42.93
48883,-84.67,43.54
48884,-85.04,43.21
48885,-85.14,43.25
48886,-85.16,43.42
48888,-85.10,43.31
48889,-84.80,43.29
48890,-84.97,42.77
48891,-84.91,43.40
48892,-84.17,42.64
48893,-84.98,43.68
48894,-84.79,42.92
48895,-84.28,42.69
48896,-84.90,43.52
48897,-85.13,42.71
48906,-84.59,42.78
48910,-84.52,42.70
48911,-84.57,42.67
48912,-84.52,42.74
48915,-84.57,42.74
48917,-84.64,42.72
48921,-84.56,42.72
48933,-84.55,42.73
49001,-85.56,42.26
49002,-85.56,42.20
49004,-85.56,42.35
49006,-85.63,42.30
49007,-85.59,42.30
49008,-85.62,42.26
49009,-85.69,42.31
49010,-85.87,42.53
49011,-85.22,42.11
49012,-85.35,42.36
49013,-86.11,42.31
49014,-85.11,42.31
49015,-85.23,42.27
49017,-85.21,42.40
49021,-85.06,42.46
49022,-86.37,42.11
49024,-85.62,42.20
49026,-85.97,42.38
49027,-86.07,42.35
49028,-85.19,41.85
49029,-85.09,42.14
49030,-85.33,41.86
49031,-85.99,41.90
49032,-85.51,41.92
49033,-85.09,42.23
49034,-85.34,42.23
49036,-85.02,41.90
49037,-85.25,42.33
49038,-86.33,42.20
49040,-85.33,41.96
49042,-85.67,41.86
49043,-86.27,42.29
49045,-86.00,42.11
49046,-85.40,42.51
49047,-86.12,42.00
49048,-85.50,42.27
49050,-85.24,42.51
49051,-85.24,42.18
49052,-85.32,42.11
49053,-85.42,42.29
49055,-85.85,42.37
49056,-86.06,42.40
49057,-86.16,42.18
49058,-85.29,42.63
49060,-85.40,42.43
49061,-85.82,41.88
49064,-86.05,42.22
49065,-85.84,42.14
49066,-85.35,42.03
49067,-85.80,42.02
49068,-84.94,42.28
49070,-85.63,42.54
49071,-85.78,42.23
49072,-85.46,42.01
49073,-85.12,42.58
49074,-85.54,42.32
49075,-85.45,41.92
49076,-84.89,42.43
49078,-85.73,42.47
49079,-85.91,42.24
49080,-85.58,42.46
49082,-84.88,41.94
49083,-85.46,42.38
49084,-86.38,42.18
49085,-86.46,42.05
49087,-85.69,42.12
49088,-85.43,42.19
49089,-85.24,42.00
49090,-86.22,42.41
49091,-85.45,41.82
49092,-84.98,42.10
49093,-85.65,41.97
49094,-85.11,42.05
49095,-85.88,41.91
49096,-85.02,42.64
49097,-85.49,42.11
49098,-86.24,42.17
49099,-85.68,41.79
49101,-86.48,41.94
49102,-86.26,41.95
49103,-86.38,41.95
49104,-86.36,41.96
49106,-86.55,41.94
49107,-86.41,41.85
49111,-86.29,42.02
49112,-86.03,41.80
49113,-86.50,41.80
49115,-86.63,41.88
49116,-86.67,41.85
49117,-86.73,41.78
49119,-86.55,41.87
49120,-86.23,41.83
49125,-86.58,41.89
49126,-86.37,42.03
49127,-86.52,42.01
49128,-86.60,41.82
49129,-86.69,41.82
49130,-85.86,41.78
49201,-84.38,42.25
49202,-84.41,42.27
49203,-84.40,42.22
49220,-84.34,41.99
49221,-84.06,41.90
49224,-84.75,42.28
49227,-84.77,41.95
49228,-83.88,41.80
49229,-83.83,41.99
49230,-84.22,42.09
49232,-84.67,41.74
49233,-84.36,42.06
49234,-84.37,42.12
49235,-84.21,41.86
49236,-83.95,42.08
49237,-84.65,42.18
49238,-83.79,41.91
49240,-84.18,42.28
49241,-84.60,42.10
49242,-84.62,41.88
49245,-84.82,42.14
49246,-84.51,42.13
49247,-84.34,41.85
49248,-84.01,41.76
49249,-84.46,42.02
49250,-84.62,42.02
49251,-84.41,42.47
49252,-84.77,42.04
49253,-84.27,41.97
49254,-84.32,42.23
49255,-84.85,41.77
49256,-84.22,41.75
49259,-84.25,42.38
49261,-84.24,42.16
49262,-84.47,41.96
49263,-84.18,42.16
49264,-84.55,42.44
49265,-84.17,42.01
49266,-84.55,41.84
49267,-83.72,41.76
49268,-83.93,41.87
49269,-84.59,42.29
49270,-83.68,41.87
49271,-84.46,41.84
49272,-84.35,42.39
49274,-84.76,41.84
49276,-83.78,41.80
49277,-84.47,42.39
49279,-84.10,41.78
49282,-84.41,42.04
49283,-84.55,42.21
49284,-84.69,42.39
49285,-84.21,42.47
49286,-83.94,42.01
49287,-84.08,42.02
49288,-84.43,41.73
49289,-84.11,41.77
49301,-85.48,42.98
49302,-85.40,42.82
49303,-85.85,43.28
49304,-85.87,43.91
49305,-85.15,43.75
49306,-85.57,43.07
49307,-85.49,43.70
49309,-85.88,43.76
49310,-85.06,43.52
49312,-85.81,43.69
49315,-85.74,42.80
49316,-85.55,42.80
49318,-85.83,43.22
49319,-85.53,43.23
49320,-85.28,43.75
49321,-85.68,43.07
49322,-85.35,43.36
49323,-85.79,42.73
49325,-85.30,42.76
49326,-85.32,43.25
49327,-85.85,43.34
49328,-85.76,42.63
49329,-85.48,43.41
49330,-85.74,43.25
49331,-85.35,42.95
49332,-85.25,43.62
49333,-85.46,42.70
49335,-85.67,42.74
49336,-85.43,43.51
49337,-85.71,43.44
49338,-85.61,43.76
49339,-85.49,43.33
49340,-85.11,43.62
49341,-85.49,43.12
49342,-85.32,43.69
49343,-85.54,43.30
49344,-85.59,42.59
49345,-85.70,43.15
49346,-85.42,43.59
49347,-85.35,43.31
49348,-85.61,42.69
49349,-85.74,43.58
49401,-85.94,42.98
49402,-86.03,43.93
49403,-85.85,43.13
49404,-85.95,43.07
49405,-86.19,43.91
49406,-86.20,42.64
49408,-86.11,42.57
49410,-86.13,44.03
49411,-86.25,44.11
49412,-85.95,43.47
49415,-86.12,43.15
49417,-86.15,43.02
49418,-85.77,42.88
49419,-85.98,42.68
49420,-86.28,43.72
49421,-86.06,43.60
49423,-86.09,42.74
49424,-86.13,42.84
49425,-86.10,43.44
49426,-85.89,42.86
49428,-85.84,42.92
49431,-86.41,43.98
49434,-86.22,42.77
49435,-85.84,43.03
49436,-86.47,43.68
49437,-86.40,43.46
49440,-86.25,43.24
49441,-86.29,43.18
49442,-86.13,43.24
49444,-86.20,43.18
49445,-86.28,43.30
49446,-86.39,43.55
49448,-86.07,43.09
49449,-86.38,43.80
49450,-86.08,42.48
49451,-85.97,43.21
49452,-86.25,43.51
49453,-86.17,42.66
49454,-86.29,43.95
49455,-86.38,43.61
49456,-86.21,43.09
49457,-86.15,43.35
49458,-86.10,43.93
49459,-86.11,43.74
49460,-86.14,42.94
49461,-86.33,43.38
49464,-85.99,42.85
49503,-85.66,42.96
49504,-85.71,42.98
49505,-85.64,43.00
49506,-85.61,42.95
49507,-85.66,42.93
49508,-85.63,42.87
49509,-85.69,42.90
49512,-85.55,42.88
49519,-85.72,42.90
49525,-85.59,43.02
49534,-85.79,42.97
49544,-85.74,43.05
49546,-85.54,42.93
49548,-85.66,42.87
49601,-85.51,44.25
49611,-84.97,44.97
49612,-85.24,44.87
49613,-86.21,44.50
49614,-86.12,44.44
49615,-85.21,44.97
49616,-86.08,44.57
49617,-86.03,44.64
49618,-85.60,44.29
49619,-85.98,44.30
49620,-85.69,44.52
49621,-85.78,44.87
49622,-85.26,45.08
49623,-85.68,43.90
49625,-85.88,44.43
49626,-86.29,44.24
49627,-85.35,45.10
49628,-86.24,44.62
49629,-85.40,44.91
49630,-86.00,44.81
49631,-85.26,43.91
49632,-84.97,44.24
49633,-85.20,44.56
49634,-86.29,44.21
49635,-86.19,44.62
49636,-86.00,44.88
49637,-85.71,44.63
49638,-85.75,44.29
49639,-85.40,43.85
49640,-86.04,44.72
49642,-85.76,43.87
49643,-85.83,44.64
49644,-85.92,44.11
49645,-86.03,44.37
49646,-85.06,44.73
49648,-85.35,45.00
49649,-85.53,44.57
49650,-85.88,44.73
49651,-85.11,44.39
49653,-85.73,44.98
49654,-85.99,45.08
49655,-85.44,44.03
49656,-85.70,44.07
49657,-85.17,44.21
49659,-85.02,44.90
49660,-86.21,44.23
49663,-85.39,44.43
49664,-85.89,44.87
49665,-85.13,44.10
49666,-85.55,44.62
49667,-84.91,44.37
49668,-85.70,44.41
49670,-85.63,45.15
49674,-85.59,45.05
49675,-86.22,44.38
49676,-85.29,44.83
49677,-85.55,43.90
49679,-85.15,43.88
49680,-85.25,44.64
49682,-85.63,44.97
49683,-85.93,44.54
49684,-85.70,44.77
49686,-85.51,44.76
49688,-85.45,44.12
49689,-85.91,44.21
49690,-85.40,44.79
49701,-84.74,45.77
49705,-84.46,45.36
49706,-84.78,45.44
49707,-83.48,45.09
49709,-84.16,45.02
49710,-84.18,46.28
49712,-85.01,45.21
49713,-84.85,45.21
49715,-84.70,46.40
49716,-84.75,45.51
49717,-84.70,45.44
49718,-84.86,45.72
49719,-84.33,46.00
49720,-85.24,45.28
49721,-84.46,45.58
49722,-84.86,45.42
49724,-84.39,46.33
49725,-84.02,45.99
49726,-83.68,46.01
49727,-85.10,45.13
49728,-85.01,46.41
49729,-85.29,45.16
49730,-84.87,45.05
49733,-84.70,44.81
49735,-84.67,45.00
49736,-84.09,46.08
49738,-84.61,44.69
49740,-85.01,45.53
49743,-83.90,45.27
49744,-83.67,45.00
49745,-84.54,46.05
49746,-83.95,45.06
49747,-83.64,44.85
49748,-85.19,46.38
49749,-84.57,45.42
49751,-84.42,45.00
49752,-84.47,46.28
49753,-83.77,45.02
49755,-84.80,45.64
49756,-84.28,44.82
49757,-84.62,45.86
49759,-84.10,45.42
49760,-84.89,46.05
49762,-85.33,46.10
49764,-84.83,45.42
49765,-84.25,45.33
49766,-83.44,44.91
49768,-85.12,46.65
49769,-84.86,45.57
49770,-84.89,45.35
49774,-84.32,46.16
49775,-84.46,45.77
49776,-83.69,45.25
49777,-83.50,45.30
49779,-83.86,45.41
49780,-84.73,46.21
49781,-84.80,45.94
49782,-85.55,45.68
49783,-84.29,46.42
49788,-84.47,46.26
49791,-84.60,45.49
49793,-85.06,46.21
49795,-84.58,45.16
49796,-84.95,45.26
49799,-84.58,45.26
49801,-87.98,45.97
49802,-88.08,45.80
49805,-88.37,47.36
49806,-86.89,46.45
49807,-87.36,45.78
49808,-87.87,46.83
49812,-87.50,45.59
49814,-87.91,46.57
49815,-87.96,46.19
49816,-86.89,46.28
49817,-86.46,45.97
49818,-87.35,45.98
49819,-87.48,46.09
49820,-85.69,46.20
49821,-87.63,45.53
49822,-87.04,46.45
49825,-86.99,46.34
49826,-87.04,46.34
49827,-85.56,46.17
49829,-87.15,45.76
49831,-87.73,46.07
49833,-87.33,46.29
49834,-87.76,45.94
49835,-86.58,45.73
49836,-85.88,46.20
49837,-87.09,45.87
49838,-85.75,46.06
49839,-86.10,46.61
49840,-86.02,46.08
49841,-87.47,46.27
49847,-87.63,45.71
49848,-87.64,45.38
49849,-87.75,46.43
49852,-87.82,45.78
49853,-85.75,46.36
49854,-86.34,46.12
49855,-87.45,46.58
49858,-87.58,45.22
49861,-88.17,46.57
49862,-86.70,46.40
49863,-87.55,45.61
49864,-86.67,45.87
49866,-87.58,46.52
49868,-85.51,46.50
49870,-87.91,45.87
49871,-87.54,46.42
49872,-87.08,46.02
49873,-87.54,45.88
49874,-87.50,45.70
49876,-87.98,45.80
49877,-87.71,46.15
49878,-86.86,45.95
49879,-88.03,46.36
49880,-87.22,46.11
49881,-88.03,46.08
49883,-86.01,46.44
49884,-86.34,46.43
49885,-87.21,46.34
49886,-87.53,45.74
49887,-87.56,45.43
49891,-87.02,46.23
49892,-87.79,45.79
49893,-87.60,45.30
49894,-87.07,45.78
49895,-86.67,46.17
49896,-87.39,45.67
49901,-88.40,47.31
49902,-88.38,46.04
49903,-88.43,46.33
49905,-88.74,47.13
49908,-88.56,46.77
49910,-89.61,46.60
49911,-90.05,46.49
49912,-89.20,46.49
49913,-88.46,47.24
49915,-88.62,46.07
49916,-88.59,46.98
49917,-88.36,47.28
49918,-87.82,47.42
49919,-88.46,46.52
49920,-88.29,46.16
49921,-88.58,47.09
49922,-88.48,47.10
49925,-89.37,46.54
49927,-88.56,46.05
49929,-89.11,46.79
49930,-88.54,47.16
49931,-88.60,47.13
49934,-88.44,47.17
49935,-88.74,46.20
49938,-90.12,46.54
49942,-88.41,47.27
49945,-88.30,47.18
49946,-88.32,46.72
49947,-89.60,46.39
49948,-89.02,46.72
49950,-88.12,47.38
49952,-88.79,46.70
49953,-89.37,46.80
49955,-88.71,47.00
49958,-88.67,46.83
49959,-90.00,46.47
49960,-89.26,46.71
49961,-88.72,46.52
49962,-88.15,46.84
49963,-88.66,47.05
49965,-88.86,46.95
49967,-88.94,46.50
49968,-89.89,46.49
49969,-89.22,46.25
49970,-88.60,46.54
49971,-89.70,46.68
50001,-93.43,41.36
50002,-94.65,41.51
50003,-94.04,41.61
50005,-93.03,42.13
50006,-93.40,42.51
50007,-93.60,41.81
50008,-93.38,40.68
